dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,-75.15111,60.737283,-114.247285,-36.8564,8.622148,6.92575,-5.154661
0.010000,-75.308866,61.069416,-114.61498,-36.769469,8.693094,7.094582,-5.156991
0.010000,-75.467029,61.400385,-114.981798,-36.681812,8.765659,7.256473,-5.159384
0.010000,-75.62561,61.730172,-115.347732,-36.593413,8.839856,7.419738,-5.161841
0.010000,-75.784623,62.058762,-115.712775,-36.504257,8.915665,7.580915,-5.164362
0.010000,-75.944081,62.386135,-116.076918,-36.414327,8.993029,7.736357,-5.166948
0.010000,-76.103996,62.712276,-116.440154,-36.323607,9.071964,7.893521,-5.169599
0.010000,-76.26438,63.037165,-116.802475,-36.232083,9.152407,8.044276,-5.172316
0.010000,-76.425247,63.360785,-117.163872,-36.139739,9.234335,8.192838,-5.1751
0.010000,-76.586608,63.683118,-117.524338,-36.046562,9.317717,8.338192,-5.177951
0.010000,-76.748475,64.004143,-117.883863,-35.952537,9.402501,8.478423,-5.18087
0.010000,-76.910859,64.323844,-118.24244,-35.857651,9.488655,8.615404,-5.183858
0.010000,-77.073773,64.6422,-118.600059,-35.761889,9.576138,8.748255,-5.186914
0.010000,-77.237227,64.959192,-118.956711,-35.665241,9.664873,8.873484,-5.19004
0.010000,-77.401232,65.274799,-119.312388,-35.567692,9.754832,8.995901,-5.193237
0.010000,-77.5658,65.589003,-119.66708,-35.469233,9.845933,9.110117,-5.196504
0.010000,-77.73094,65.901783,-120.020779,-35.369852,9.938121,9.218782,-5.199843
0.010000,-77.896664,66.213118,-120.373474,-35.269538,10.031329,9.320786,-5.203255
0.010000,-78.062982,66.522988,-120.725157,-35.168284,10.125475,9.414659,-5.206739
0.010000,-78.229903,66.831371,-121.075818,-35.066079,10.220479,9.50036,-5.210298
0.010000,-78.397438,67.138247,-121.425447,-34.962916,10.316258,9.577974,-5.21393
0.010000,-78.565595,67.443594,-121.774035,-34.858789,10.412719,9.646012,-5.217638
0.010000,-78.734385,67.74739,-122.121572,-34.753692,10.509739,9.702013,-5.221422
0.010000,-78.903815,68.049613,-122.468048,-34.647619,10.607259,9.752034,-5.225282
0.010000,-79.073896,68.350242,-122.813454,-34.540568,10.705111,9.785247,-5.229219
0.010000,-79.244634,68.649254,-123.157779,-34.432536,10.803221,9.810984,-5.233234
0.010000,-79.416039,68.946627,-123.501014,-34.323522,10.901413,9.819167,-5.237328
0.010000,-79.588119,69.242339,-123.843149,-34.213526,10.999603,9.819038,-5.241501
0.010000,-79.760881,69.536366,-124.184175,-34.10255,11.097596,9.799241,-5.245754
0.010000,-79.934332,69.828685,-124.524081,-33.990597,11.195275,9.767965,-5.250088
0.010000,-80.10848,70.119275,-124.862858,-33.877673,11.292437,9.7162,-5.254503
0.010000,-80.283331,70.408111,-125.200496,-33.763783,11.388956,9.651886,-5.259
0.010000,-80.458892,70.695171,-125.536985,-33.648937,11.484629,9.567248,-5.263581
0.010000,-80.635169,70.980431,-125.872316,-33.533144,11.579244,9.461569,-5.268244
0.010000,-80.812169,71.263869,-126.20648,-33.416418,11.672633,9.33889,-5.272992
0.010000,-80.989896,71.54546,-126.539468,-33.298772,11.764551,9.191801,-5.277825
0.010000,-81.168356,71.825183,-126.87127,-33.180224,11.854814,9.026215,-5.282743
0.010000,-81.347555,72.103013,-127.201878,-33.060793,11.943155,8.834126,-5.287748
0.010000,-81.527496,72.378927,-127.531283,-32.940499,12.02933,8.617534,-5.292839
0.010000,-81.708185,72.652903,-127.859477,-32.819368,12.113117,8.378662,-5.298017
0.010000,-81.889626,72.924916,-128.186451,-32.697426,12.194205,8.108853,-5.303284
0.010000,-82.071822,73.194945,-128.512198,-32.574703,12.272366,7.81603,-5.308639
0.010000,-82.254778,73.462967,-128.836711,-32.45123,12.34725,7.488414,-5.314083
0.010000,-82.438496,73.728958,-129.159981,-32.327044,12.418611,7.136107,-5.319616
0.010000,-82.62298,73.992897,-129.482003,-32.202183,12.486124,6.751309,-5.32524
0.010000,-82.808232,74.254762,-129.80277,-32.076688,12.54944,6.331655,-5.330954
0.010000,-82.994255,74.51453,-130.122276,-31.950606,12.60826,5.88199,-5.336759
0.010000,-83.181052,74.77218,-130.440516,-31.823983,12.662235,5.397467,-5.342655
0.010000,-83.368624,75.027691,-130.757484,-31.696873,12.710994,4.875882,-5.348643
0.010000,-83.556973,75.281042,-131.073178,-31.569332,12.754192,4.319844,-5.354723
0.010000,-83.746102,75.532213,-131.387592,-31.441417,12.791471,3.727829,-5.360896
0.010000,-83.936011,75.781183,-131.700724,-31.313193,12.822408,3.093737,-5.36716
0.010000,-84.126702,76.027933,-132.012571,-31.184726,12.846676,2.42678,-5.373518
0.010000,-84.318176,76.272444,-132.323132,-31.056088,12.86383,1.715433,-5.379968
0.010000,-84.510434,76.514698,-132.632406,-30.927353,12.873518,0.968836,-5.386511
0.010000,-84.703477,76.754677,-132.940392,-30.7986,12.875293,0.177477,-5.393147
0.010000,-84.897307,76.992363,-133.247091,-30.669912,12.868794,-0.649965,-5.399875
0.010000,-85.091923,77.227739,-133.552504,-30.541376,12.853582,-1.521153,-5.406697
0.010000,-85.287326,77.460791,-133.856635,-30.413083,12.829278,-2.430408,-5.413611
0.010000,-85.483518,77.691502,-134.159486,-30.285129,12.795448,-3.382964,-5.420617
0.010000,-85.680499,77.919858,-134.461063,-30.157611,12.75171,-4.373857,-5.427715
0.010000,-85.878271,78.145846,-134.761369,-30.030635,12.697667,-5.40423,-5.434904
0.010000,-86.076833,78.369452,-135.060412,-29.904306,12.632926,-6.47414,-5.442185
0.010000,-86.276188,78.590664,-135.358199,-29.778735,12.557098,-7.582839,-5.449556
0.010000,-86.476336,78.809473,-135.65474,-29.654036,12.46983,-8.726778,-5.457018
0.010000,-86.677278,79.025866,-135.950043,-29.530329,12.370759,-9.907082,-5.464568
0.010000,-86.879018,79.239834,-136.24412,-29.407733,12.259545,-11.121417,-5.472207
0.010000,-87.081556,79.451371,-136.536984,-29.286375,12.135864,-12.368067,-5.479933
0.010000,-87.284895,79.660466,-136.828648,-29.16638,11.999434,-13.642984,-5.487746
