dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,-50.99866,-13.86616,-50.99966,-40.0,0.0,0.0,-0.0
0.010000,-51.39866,-13.86616,-51.39966,-40.0,-0.0,-0.0,-0.0
0.010000,-51.79866,-13.86616,-51.79966,-40.0,-0.0,-0.0,-0.0
0.010000,-52.19866,-13.86616,-52.19966,-40.0,0.0,0.0,-0.0
0.010000,-52.59866,-13.86616,-52.59966,-40.0,0.0,-0.0,-0.0
0.010000,-52.99866,-13.86616,-52.99966,-40.0,-0.0,-0.0,-0.0
0.010000,-53.39866,-13.86616,-53.39966,-40.0,-0.0,-0.0,-0.0
0.010000,-53.79866,-13.86616,-53.79966,-40.0,0.0,0.0,-0.0
0.010000,-54.19866,-13.86616,-54.19966,-40.0,0.0,-0.0,-0.0
0.010000,-54.59866,-13.86616,-54.59966,-40.0,-0.0,-0.0,-0.0
0.010000,-54.99866,-13.86616,-54.99966,-40.0,-0.0,-0.0,-0.0
0.010000,-55.39866,-13.86616,-55.39966,-40.0,0.0,0.0,-0.0
0.010000,-55.79866,-13.86616,-55.79966,-40.0,0.0,-0.0,-0.0
0.010000,-56.19866,-13.86616,-56.19966,-40.0,-0.0,-0.0,-0.0
0.010000,-56.59866,-13.86616,-56.59966,-40.0,-0.0,-0.0,-0.0
0.010000,-56.99866,-13.86616,-56.99966,-40.0,-0.0,-0.0,-0.0
0.010000,-57.39866,-13.86616,-57.39966,-40.0,0.0,0.0,-0.0
0.010000,-57.79866,-13.86616,-57.79966,-40.0,-0.0,-0.0,-0.0
0.010000,-58.19866,-13.86616,-58.19966,-40.0,-0.0,-0.0,-0.0
0.010000,-58.59866,-13.86616,-58.59966,-40.0,-0.0,-0.0,-0.0
0.010000,-58.99866,-13.86616,-58.99966,-40.0,0.0,0.0,-0.0
0.010000,-59.39866,-13.86616,-59.39966,-40.0,0.0,-0.0,-0.0
0.010000,-59.79866,-13.86616,-59.79966,-40.0,-0.0,-0.0,-0.0
0.010000,-60.19866,-13.86616,-60.19966,-40.0,-0.0,-0.0,-0.0
0.010000,-60.59866,-13.86616,-60.59966,-40.0,-0.0,-0.0,-0.0
0.010000,-60.99866,-13.86616,-60.99966,-40.0,0.0,0.0,-0.0
0.010000,-61.39866,-13.86616,-61.39966,-40.0,-0.0,-0.0,-0.0
0.010000,-61.79866,-13.86616,-61.79966,-40.0,-0.0,-0.0,-0.0
0.010000,-62.19866,-13.86616,-62.19966,-40.0,-0.0,-0.0,-0.0
0.010000,-62.59866,-13.86616,-62.59966,-40.0,0.0,0.0,-0.0
0.010000,-62.99866,-13.86616,-62.99966,-40.0,-0.0,-0.0,-0.0
0.010000,-63.39866,-13.86616,-63.39966,-40.0,-0.0,-0.0,-0.0
0.010000,-63.79866,-13.86616,-63.79966,-40.0,0.0,0.0,-0.0
0.010000,-64.19866,-13.86616,-64.19966,-40.0,-0.0,-0.0,-0.0
0.010000,-64.59866,-13.86616,-64.59966,-40.0,-0.0,0.0,-0.0
0.010000,-64.99866,-13.86616,-64.99966,-40.0,-0.0,-0.0,-0.0
0.010000,-65.39866,-13.86616,-65.39966,-40.0,-0.0,-0.0,-0.0
0.010000,-65.79866,-13.86616,-65.79966,-40.0,0.0,0.0,-0.0
0.010000,-66.19866,-13.86616,-66.19966,-40.0,-0.0,-0.0,-0.0
0.010000,-66.59866,-13.86616,-66.59966,-40.0,0.0,0.0,-0.0
0.010000,-66.99866,-13.86616,-66.99966,-40.0,-0.0,-0.0,-0.0
0.010000,-67.39866,-13.86616,-67.39966,-40.0,-0.0,-2e-06,-0.0
0.010000,-67.79866,-13.86616,-67.79966,-40.0,-0.0,2e-06,-0.0
