dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,-28.859291,8.552525,-29.501768,-46.754124,6.07589,6.441379,-0.353531
0.010000,-29.29695,8.389811,-29.968695,-46.69275,6.137439,6.154891,-0.358357
0.010000,-29.733243,8.225215,-30.435003,-46.630789,6.196139,5.870012,-0.363139
0.010000,-30.168163,8.058767,-30.900686,-46.568268,6.252036,5.589705,-0.367876
0.010000,-30.601706,7.8905,-31.365738,-46.505217,6.305155,5.311845,-0.372568
0.010000,-31.033867,7.720442,-31.830155,-46.441661,6.355543,5.038889,-0.377213
0.010000,-31.464643,7.548627,-32.293931,-46.377629,6.403236,4.769246,-0.381813
0.010000,-31.89403,7.375083,-32.757062,-46.313146,6.44828,4.504394,-0.386366
0.010000,-32.322026,7.199842,-33.219545,-46.248239,6.490721,4.244108,-0.390872
0.010000,-32.748629,7.022934,-33.681374,-46.182933,6.530606,3.988519,-0.395331
0.010000,-33.173838,6.844391,-34.142547,-46.117253,6.567987,3.738058,-0.399743
0.010000,-33.597651,6.664241,-34.603059,-46.051224,6.602914,3.492726,-0.404107
0.010000,-34.020069,6.482516,-35.062908,-45.984869,6.635442,3.252758,-0.408423
0.010000,-34.441092,6.299246,-35.52209,-45.918213,6.665625,3.01839,-0.412691
0.010000,-34.86072,6.11446,-35.980602,-45.851278,6.693519,2.789383,-0.416911
0.010000,-35.278956,5.928189,-36.438443,-45.784086,6.719183,2.56641,-0.421082
0.010000,-35.695801,5.740462,-36.89561,-45.716659,6.742675,2.349161,-0.425205
0.010000,-36.111258,5.551308,-37.3521,-45.649019,6.764051,2.137617,-0.429279
0.010000,-36.525329,5.360757,-37.807912,-45.581185,6.783377,1.932619,-0.433304
0.010000,-36.938017,5.168838,-38.263044,-45.513178,6.800705,1.732818,-0.43728
0.010000,-37.349328,4.975579,-38.717494,-45.445017,6.816106,1.540032,-0.441207
0.010000,-37.759263,4.78101,-39.171261,-45.376721,6.829632,1.352597,-0.445085
0.010000,-38.16783,4.585158,-39.624344,-45.308307,6.841348,1.171618,-0.448913
0.010000,-38.575031,4.388052,-40.076742,-45.239794,6.851317,0.99694,-0.452692
0.010000,-38.980874,4.18972,-40.528454,-45.171198,6.859599,0.828126,-0.456421
0.010000,-39.385363,3.99019,-40.979479,-45.102536,6.866252,0.665351,-0.460101
0.010000,-39.788505,3.789489,-41.429818,-45.033822,6.871342,0.508941,-0.463731
0.010000,-40.190307,3.587644,-41.879468,-44.965073,6.874926,0.358452,-0.467312
0.010000,-40.590775,3.384683,-42.328431,-44.896302,6.877066,0.213972,-0.470843
0.010000,-40.989916,3.180632,-42.776707,-44.827524,6.877823,0.075691,-0.474325
0.010000,-41.387738,2.975517,-43.224294,-44.758751,6.877251,-0.057198,-0.477757
0.010000,-41.78425,2.769366,-43.671194,-44.689997,6.875411,-0.183998,-0.481139
0.010000,-42.179458,2.562203,-44.117407,-44.621274,6.872367,-0.304345,-0.484472
0.010000,-42.573371,2.354055,-44.562933,-44.552592,6.868162,-0.420536,-0.487755
0.010000,-42.965998,2.144947,-45.007772,-44.483963,6.862871,-0.529044,-0.490989
0.010000,-43.357348,1.934904,-45.451926,-44.415398,6.856529,-0.634205,-0.494173
0.010000,-43.74743,1.723952,-45.895395,-44.346906,6.849206,-0.732326,-0.497308
0.010000,-44.136254,1.512115,-46.33818,-44.278496,6.84095,-0.825659,-0.500394
0.010000,-44.523828,1.299417,-46.780282,-44.210178,6.831812,-0.913749,-0.50343
0.010000,-44.910162,1.085883,-47.221702,-44.14196,6.821845,-0.99669,-0.506417
0.010000,-45.295268,0.871537,-47.66244,-44.073849,6.811099,-1.074584,-0.509355
0.010000,-45.679154,0.656402,-48.102499,-44.005853,6.799627,-1.147207,-0.512244
0.010000,-46.061831,0.440502,-48.541879,-43.937978,6.787472,-1.215528,-0.515084
0.010000,-46.443309,0.22386,-48.980581,-43.870231,6.774683,-1.278863,-0.517875
0.010000,-46.8236,0.006498,-49.418607,-43.802618,6.761308,-1.337533,-0.520617
0.010000,-47.202714,-0.211559,-49.855959,-43.735144,6.747395,-1.391326,-0.523311
0.010000,-47.580661,-0.430291,-50.292637,-43.667814,6.732977,-1.441795,-0.525956
0.010000,-47.957453,-0.649675,-50.728643,-43.600633,6.718108,-1.486921,-0.528553
0.010000,-48.333101,-0.869688,-51.163979,-43.533605,6.702825,-1.528301,-0.531101
0.010000,-48.707617,-1.090309,-51.598646,-43.466733,6.687168,-1.565618,-0.533602
0.010000,-49.081011,-1.311518,-52.032647,-43.400021,6.671183,-1.598507,-0.536054
0.010000,-49.453295,-1.533291,-52.465981,-43.333472,6.654896,-1.628764,-0.538458
0.010000,-49.824481,-1.755609,-52.898652,-43.267089,6.638356,-1.653933,-0.540814
0.010000,-50.19458,-1.97845,-53.330661,-43.200873,6.621594,-1.676234,-0.543122
0.010000,-50.563604,-2.201795,-53.762009,-43.134827,6.604648,-1.694564,-0.545383
0.010000,-50.931564,-2.425622,-54.192699,-43.068951,6.587546,-1.710248,-0.547596
0.010000,-51.298473,-2.649911,-54.622731,-43.003248,6.570328,-1.721797,-0.549762
0.010000,-51.664343,-2.874643,-55.052108,-42.937718,6.553022,-1.730547,-0.551881
0.010000,-52.029184,-3.099798,-55.480832,-42.872361,6.53566,-1.736202,-0.553952
0.010000,-52.39301,-3.325356,-55.908904,-42.807178,6.518272,-1.738863,-0.555977
0.010000,-52.755831,-3.551297,-56.336325,-42.742169,6.500888,-1.738345,-0.557954
0.010000,-53.117661,-3.777604,-56.763099,-42.677334,6.483533,-1.735522,-0.559885
0.010000,-53.478511,-4.004257,-57.189226,-42.612672,6.466235,-1.729862,-0.561769
0.010000,-53.838393,-4.231236,-57.614707,-42.548181,6.449023,-1.721148,-0.563607
0.010000,-54.197319,-4.458525,-58.039546,-42.483862,6.431918,-1.710496,-0.565398
0.010000,-54.555301,-4.686103,-58.463743,-42.419713,6.414945,-1.697339,-0.567143
0.010000,-54.912352,-4.913953,-58.8873,-42.355732,6.398129,-1.681527,-0.568842
0.010000,-55.268482,-5.142057,-59.31022,-42.291917,6.381492,-1.663725,-0.570495
0.010000,-55.623706,-5.370397,-59.732502,-42.228266,6.365055,-1.643765,-0.572102
0.010000,-55.978033,-5.598956,-60.15415,-42.164778,6.348837,-1.621733,-0.573663
0.010000,-56.331477,-5.827715,-60.575164,-42.101449,6.33286,-1.597709,-0.575179
0.010000,-56.684049,-6.056657,-60.995547,-42.038278,6.317144,-1.57161,-0.576649
