dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,-7.59564,14.461646,-7.628536,-20.587687,-24.274249,20.871698,-6.116508
0.010000,-7.800942,14.496761,-7.83682,-20.828346,-24.065956,20.829281,-6.111047
0.010000,-8.008397,14.533424,-8.047489,-21.066932,-23.858589,20.736633,-6.10547
0.010000,-8.217968,14.571681,-8.260524,-21.303458,-23.65258,20.600893,-6.099775
0.010000,-8.42962,14.611577,-8.475903,-21.537944,-23.448615,20.396548,-6.093961
0.010000,-8.643316,14.653159,-8.693607,-21.770415,-23.247071,20.154351,-6.088026
0.010000,-8.859019,14.696477,-8.913616,-22.000903,-23.048779,19.829285,-6.081969
0.010000,-9.07669,14.741576,-9.135911,-22.229446,-22.854288,19.449078,-6.075788
0.010000,-9.296292,14.788508,-9.360472,-22.456089,-22.664305,18.998268,-6.069482
0.010000,-9.517786,14.837321,-9.587281,-22.680886,-22.479738,18.456681,-6.06305
0.010000,-9.741133,14.888066,-9.81632,-22.903898,-22.301201,17.85378,-6.05649
0.010000,-9.966293,14.940794,-10.047572,-23.125195,-22.129721,17.147981,-6.049801
0.010000,-10.193228,14.995557,-10.28102,-23.344856,-21.966062,16.365852,-6.042983
0.010000,-10.421897,15.052407,-10.51665,-23.562969,-21.811348,15.471373,-6.036033
0.010000,-10.65226,15.111397,-10.754446,-23.779633,-21.666383,14.496545,-6.02895
0.010000,-10.884278,15.172582,-10.994396,-23.994957,-21.53244,13.394255,-6.021735
0.010000,-11.11791,15.236015,-11.236486,-24.209062,-21.410453,12.198746,-6.014385
0.010000,-11.353117,15.301753,-11.480707,-24.422078,-21.301645,10.880787,-6.006901
0.010000,-11.589859,15.369852,-11.727049,-24.634151,-21.207241,9.440432,-5.999281
0.010000,-11.828096,15.440368,-11.975503,-24.845435,-21.12844,7.880096,-5.991525
0.010000,-12.067789,15.51336,-12.226064,-25.0561,-21.066518,6.192196,-5.983633
0.010000,-12.3089,15.588887,-12.478727,-25.266328,-21.022787,4.373096,-5.975604
0.010000,-12.551391,15.667007,-12.73349,-25.476315,-20.998703,2.408362,-5.967437
0.010000,-12.795222,15.747781,-12.990353,-25.68627,-20.995434,0.326969,-5.959134
0.010000,-13.040359,15.831272,-13.249317,-25.896415,-21.014564,-1.913,-5.950693
0.010000,-13.286763,15.917541,-13.510387,-26.106989,-21.057394,-4.283017,-5.942116
0.010000,-13.5344,16.006653,-13.77357,-26.318244,-21.125424,-6.803065,-5.933403
0.010000,-13.783235,16.098671,-14.038874,-26.530443,-21.219924,-9.449995,-5.924555
0.010000,-14.033236,16.193662,-14.306313,-26.743867,-21.342428,-12.250318,-5.915572
0.010000,-14.284368,16.291694,-14.575901,-26.958809,-21.494225,-15.179786,-5.906455
0.010000,-14.535973,16.392579,-14.846978,-27.107704,-14.889518,660.470776,-5.89723
0.010000,-14.786781,16.495849,-15.118214,-27.123629,-1.592487,1329.703095,-5.887944
